animeID,title,alternative_title,type,year,score,episodes,mal_url,sequel,image_url,genres,genres_detailed
585,The Mystic Archives of Dantalian,Dantalian no Shoka,TV,2011,7.18,12,https://myanimelist.net/anime/8915,False,https://cdn.myanimelist.net/images/anime/2/52683.jpg,"['Action', 'Mystery', 'Supernatural']","['1920s', 'action', 'air force', 'alchemy', 'amnesia', 'anachronisms', 'android', 'anti-war', 'aviation', 'based on a light novel', 'classic literature', 'comedy', 'conspiracy', 'contemporary fantasy', 'crime', 'crime fiction', 'cross-dressing', 'crossdressing', 'death', 'demons', 'detective', 'disaster', 'diva', 'do androids dream of electric sheep?', 'dragon', 'dragons', 'drama', 'drugs', 'earth', 'eating of humans', 'ending', 'england', 'episodic', 'europe', 'european stylised', 'fantasy', 'female protagonist', 'fictional location', 'fire', 'foreign', 'france', 'ghost', 'gore', 'gunfights', 'guns', 'historical', 'horror', 'inheritance', 'japanese production', 'jealousy', 'law and order', 'london', 'mafia', 'magic', 'male protagonist', 'martial arts', 'massacre', 'mecha', 'military', 'motorcycles', 'murder', 'music', 'mutilation', 'mystery', 'mythology', 'novel', 'ojou-sama', 'open-ended', 'past', 'photographic backgrounds', 'place', 'plot continuity', 'police', 'pornography', 'primarily adult cast', 'prostitution', 'psychoactive drugs', 'religion', 'robot', 'robots', 'rural', 'sci-fi', 'seinen', 'speculative fiction', 'stoic hero', 'storytelling', 'suicide', 'supernatural', 'supernatural drama', 'talking is a free action', 'the arts', 'time', 'torture', 'tragedy', 'tsundere', 'undead', 'united kingdom', 'urban fantasy', 'violence', 'war', 'wings', 'world war i', 'world wars', 'writing', 'yandere', 'zombie']"
586,Bodacious Space Pirates,Mouretsu Pirates,TV,2012,7.12,26,https://myanimelist.net/anime/8917,False,https://cdn.myanimelist.net/images/anime/1753/134881.jpg,"['Award Winning', 'Sci-Fi']","['3d cg animation', 'action', 'adventure', 'all girls school', 'all-girls school', 'award winning', 'awards', 'based on a light novel', 'battle of wits', 'cgi', 'comedy', 'coming of age', 'cosplaying', 'cute girls doing cute things', 'dark-skinned girl', 'detailed landscapes', 'drastic change of life', 'faster-than-light travel', 'female protagonist', 'genius', 'heroine of strong character', 'high school', 'japanese production', 'lgbtq+ themes', 'lost technology', 'newtype anime award', 'novel', 'outer space', 'pirate', 'pirates', 'place', 'primarily female cast', 'romance', 'school', 'school club', 'school clubs', 'school excursion', 'school life', 'sci fi', 'sci-fi', 'science fiction', 'science-fiction', 'shipboard', 'shoujo ai', 'shounen', 'slice of life', 'sociocultural evolution', 'space', 'space battles', 'space opera', 'space pirates', 'space travel', 'speculative fiction', 'strong female lead', 'tomboy', 'transfer student', 'tropes', 'tsundere', 'yuri']"
587,A Certain Magical Index II,Toaru Majutsu no Index II,TV,2010,7.58,24,https://myanimelist.net/anime/8937,True,https://cdn.myanimelist.net/images/anime/9/75612.jpg,"['Action', 'Fantasy', 'Sci-Fi']","['action', 'ahegao', 'alternative present', 'amnesia', 'angst', 'artificial intelligence', 'asia', 'based on a light novel', 'bdsm', 'christianity', 'collateral damage', 'comedy', 'death', 'drama', 'earth', 'ecchi', 'ending', 'espers', 'europe', 'extrasensory perception', 'family life', 'fanservice', 'fantasy', 'female harem', 'fighting', 'foreign', 'gainax bounce', 'gunfights', 'harem', 'human enhancement', 'italy', 'japan', 'japanese production', 'kuudere', 'large breasts', 'law and order', 'lingerie', 'loli', 'magic', 'magic circles', 'male protagonist', 'moe', 'murder', 'novel', 'nudity', 'nun', 'open-ended', 'pantsu', 'parental abandonment', 'place', 'plot continuity', 'pornography', 'present', 'psi-powers', 'psychic powers', 'real-world location', 'religion', 'romance', 'sci fi', 'sci-fi', 'science and magic coexist', 'science fiction', 'science-fiction', 'seinen', 'sequel', 'shoujo ai', 'slapstick', 'small breasts', 'special squads', 'speculative fiction', 'spellcasting', 'stereotypes', 'storytelling', 'suicide', 'super deformed', 'super power', 'supernatural', 'superpower', 'superpowers', 'swordplay', 'talking is a free action', 'time', 'tropes', 'tsundere', 'tv censoring', 'under one roof', 'united kingdom', 'urban fantasy', 'violence', 'violent retribution for accidental infringement', 'visible aura', 'wizards/witches']"
588,Infinite Stratos,IS: Infinite Stratos,TV,2011,6.88,12,https://myanimelist.net/anime/9041,False,https://cdn.myanimelist.net/images/anime/3/74045.jpg,"['Action', 'Comedy', 'Romance', 'Sci-Fi', 'Ecchi']","['academy', 'action', 'action comedy', 'all girls school', 'all-girls school', 'artificial intelligence', 'asia', 'aviation', 'bad cooking', 'based on a light novel', 'boarding school', 'cgi', 'childhood promise', 'comedy', 'cross-dressing', 'crossdressing', 'detailed landscapes', 'earth', 'ecchi', 'energetic', 'fanservice', 'female harem', 'future', 'harem', 'henshin', 'heterosexual', 'high school', 'japan', 'japanese production', 'kuudere', 'lingerie', 'love polygon', 'magical girl', 'male protagonist', 'mecha', 'moe', 'naive', 'novel', 'nudity', 'place', 'power suit', 'power suits', 'predominantly female cast', 'primarily female cast', 'promise', 'real robot', 'remastered version available', 'reverse trap', 'robots', 'robots & android', 'romance', 'school', 'school club', 'school life', 'sci fi', 'sci-fi', 'science fiction', 'science-fiction', 'seinen', 'slapstick', 'speculative fiction', 'stereotypes', 'time', 'tropes', 'tsundere', 'tv censoring', 'under one roof', 'warrior']"
589,Arakawa Under the Bridge x Bridge,,TV,2010,7.71,13,https://myanimelist.net/anime/9074,False,https://cdn.myanimelist.net/images/anime/1851/98621.jpg,"['Comedy', 'Romance']","['absurdist humour', 'absurdity', 'action', 'angst', 'asia', 'based on a manga', 'battle royale', 'bdsm', 'catchphrase', 'comedy', 'coming of age', 'cross-dressing', 'daily life', 'denpa', 'dialogue driven', 'diet', 'earth', 'ending', 'ensemble cast', 'episodic', 'female protagonist', 'gag', 'homeless', 'japan', 'japanese production', 'kuudere', 'love triangle', 'male protagonist', 'manga', 'nun', 'open-ended', 'outdoor activities', 'parody', 'philosophy', 'piggyback ride', 'place', 'pornography', 'post-credits scene', 'predominantly adult cast', 'present', 'primarily adult cast', 'romance', 'samurai', 'school life', 'seinen', 'slice of life', 'social commentary', 'social outcast', 'storytelling', 'summer festival', 'supernatural drama', 'surreal comedy', 'swimsuit', 'time', 'tropes', 'tsukkomi', 'twins', 'unrequited love', 'visible aura', 'weaponized paper fan']"
590,Motto To LOVE Ru,Motto To LOVE-Ru,TV,2010,7.41,12,https://myanimelist.net/anime/9181,False,https://cdn.myanimelist.net/images/anime/4/59875.jpg,"['Comedy', 'Romance', 'Sci-Fi', 'Ecchi']","['action', 'alien', 'aliens', 'aliens living on earth', 'asia', 'based on a manga', 'body and host', 'body exchange', 'body swapping', 'catastrophic gadgets', 'catchphrase', 'cohabitation', 'comedy', 'coming of age', 'cooking', 'daily life', 'earth', 'ecchi', 'engaged to an alien', 'ensemble cast', 'episodic', 'family life', 'fanservice', 'female harem', 'gainax bounce', 'gender bender', 'gender bending', 'ghost', 'harem', 'henshin', 'heterosexual', 'high school', 'humanoid alien', 'idol', 'indecisive', 'interspecies relationship', 'japan', 'japanese production', 'kuudere', 'large breasts', 'lingerie', 'love polygon', 'love triangle', 'male protagonist', 'manga', 'moe', 'monster girl', 'multi-segment episodes', 'music', 'non-human protagonists', 'nudity', 'pantsu', 'parental abandonment', 'performance', 'place', 'plot continuity', 'predominantly female cast', 'present', 'primarily female cast', 'primarily teen cast', 'psychosexual', 'romance', 'romantic comedy', 'royalty', 'school', 'school life', 'sci fi', 'sci-fi', 'science fiction', 'shounen', 'slapstick', 'slice of life', 'small breasts', 'speculative fiction', 'stereotypes', 'super deformed', 'super power', 'surreal comedy', 'swimsuit', 'tentacle', 'the arts', 'time', 'tsundere', 'tv censoring', 'verbal comedy', 'violence', 'violent retribution for accidental infringement', 'weekly shounen jump']"
591,Hanasaku Iroha: Blossoms for Tomorrow,Hanasaku Iroha,TV,2011,7.9,26,https://myanimelist.net/anime/9289,False,https://cdn.myanimelist.net/images/anime/1491/117229.jpg,['Drama'],"['adventure', 'angst', 'asia', 'comedy', 'coming of age', 'countryside', 'coworkers', 'crossdressing', 'cute girls doing cute things', 'daily life', 'detailed landscapes', 'domestic abuse', 'drama', 'drastic change of life', 'dysfunctional family', 'earth', 'ecchi', 'energetic', 'engrish', 'facial distortion', 'family', 'family life', 'female protagonist', 'food preparation', 'friends', 'hanami', 'heart-warming', 'heterosexual', 'high school', 'hot springs', 'hotels and inns', 'inn', 'japan', 'japanese production', 'lifestyle change', 'love polygon', 'love triangle', 'mature themes', 'new', 'original work', 'parental abandonment', 'part-time worker', 'physical abuse', 'place', 'plot continuity', 'predominantly female cast', 'present', 'primarily female cast', 'remastered version available', 'romance', 'rural', 'school', 'school life', 'seinen', 'slice of life', 'time', 'tragedy', 'trains', 'tropes', 'tsundere', 'verbal comedy', 'waitress', 'work', 'work life', 'workplace', 'writing']"
592,Dragon Crisis!,,TV,2011,6.75,12,https://myanimelist.net/anime/9330,False,https://cdn.myanimelist.net/images/anime/8/50311.jpg,"['Action', 'Fantasy', 'Romance']","['3d cg animation', 'action', 'adventure', 'amnesia', 'animal characteristics', 'anthropomorphism', 'asia', 'based on a light novel', 'biting', 'cgi', 'chibi ed', 'comedy', 'conspiracy', 'contemporary fantasy', 'damsel in distress', 'dragon', 'dragons', 'earth', 'ecchi', 'emotions awaken superpowers', 'family life', 'fanservice', 'fantasy', 'female harem', 'gainax bounce', 'gotta catch them all', 'harem', 'high school', 'japan', 'japanese production', 'juujin', 'large breasts', 'loli', 'lost technology', 'love polygon', 'magic', 'male protagonist', 'monster girl', 'novel', 'parental abandonment', 'place', 'present', 'romance', 'romantic comedy', 'school', 'school life', 'seinen', 'small breasts', 'speculative fiction', 'sudden girlfriend appearance', 'sudden naked girl appearance', 'super power', 'supernatural', 'time', 'tokyo', 'tokyo tower', 'tropes', 'urban fantasy', 'werewolf']"
593,Dream Eater Merry,Yumekui Merry,TV,2011,6.92,13,https://myanimelist.net/anime/9331,False,https://cdn.myanimelist.net/images/anime/3/30869.jpg,"['Action', 'Supernatural']","['action', 'amnesia', 'angst', 'asia', 'based on a manga', 'beach visit', 'boy meets girl', 'cgi', 'chain', 'comedy', 'coming of age', 'contemporary fantasy', 'contractor', 'daily life', 'dark fantasy', 'demon', 'demons', 'drama', 'dream world', 'dreams', 'earth', 'ecchi', 'ending', 'family life', 'fantasy', 'fictional location', 'furo scene', 'harem', 'high school', 'japan', 'japanese production', 'journey to the center of the mind', 'karaoke', 'kuudere', 'magical girl', 'male protagonist', 'manga', 'martial arts', 'moe', 'monster girl', 'open-ended', 'parallel universe', 'parallel world', 'parental abandonment', 'person in a strange world', 'place', 'plot continuity', 'present', 'psychotic', 'romance', 'school life', 'school swimsuit', 'seinen', 'shounen', 'show within a show', 'slapstick', 'speculative fiction', 'stereotypes', 'super deformed', 'super power', 'superhero', 'supernatural', 'swordplay', 'the arts', 'time', 'tragedy', 'transfer student', 'tropes', 'under one roof', 'urban fantasy', 'violence']"
594,Freezing,,TV,2011,6.83,12,https://myanimelist.net/anime/9367,False,https://cdn.myanimelist.net/images/anime/10/28535.jpg,"['Action', 'Drama', 'Romance', 'Sci-Fi', 'Ecchi']","['action', 'adults are useless', 'alien', 'alien invasion', 'aliens', 'alternative world', 'angst', 'asia', 'based on a manga', 'bdsm', 'bionic powers', 'borderline porn', 'bullying', 'calling your attacks', 'collateral damage', 'coming of age', 'contemporary fantasy', 'daikaijuu', 'drama', 'earth', 'ecchi', 'emotions awaken superpowers', 'ending', 'excessive violence', 'faceless alien invasion', 'fanservice', 'fantasy', 'female harem', 'female protagonist', 'female student', 'fighting', 'future', 'gainax bounce', 'gore', 'groping', 'harem', 'hero of strong character', 'heroine of strong character', 'human enhancement', 'isekai', 'japan', 'japanese production', 'kuudere', 'large breasts', 'love polygon', 'love triangle', 'magic', 'male protagonist', 'manga', 'martial arts', 'mature themes', 'military', 'military is useless', 'nudity', 'open-ended', 'pantsu', 'paper clothes', 'physical abuse', 'place', 'pornography', 'predominantly female cast', 'present', 'psi-powers', 'psychological sexual abuse', 'romance', 'rotten world', 'school', 'school life', 'sci-fi', 'science fiction', 'science-fiction', 'seinen', 'sexual abuse', 'soft science fiction', 'speculative fiction', 'stereotypes', 'strong female lead', 'super power', 'superpowers', 'swordplay', 'time', 'tragedy', 'tropes', 'tv censoring', 'violence', 'war']"
595,Ground Control to Psychoelectric Girl,Denpa Onna to Seishun Otoko,TV,2011,7.17,12,https://myanimelist.net/anime/9379,False,https://cdn.myanimelist.net/images/anime/1799/114806.jpg,"['Comedy', 'Sci-Fi']","['absurdist humour', 'alien', 'aliens', 'amnesia', 'angst', 'asia', 'astronomy', 'baseball', 'based on a light novel', 'basketball', 'boy meets girl', 'cgi', 'chibi', 'chuunibyou', 'coastal', 'cohabitation', 'comedy', 'coming of age', 'cooking', 'cosplaying', 'daily life', 'denpa', 'detailed landscapes', 'dialogue driven', 'drama', 'earth', 'ecchi', 'ed variety', 'ending', 'engrish', 'family life', 'female harem', 'female protagonist', 'foot fetish', 'harem', 'heart-warming', 'high school', 'hikikomori', 'incest', 'japan', 'japanese production', 'male protagonist', 'memory manipulation', 'meta', 'moe', 'narration', 'neet', 'novel', 'open-ended', 'pantsu', 'parental abandonment', 'parody', 'philosophy', 'place', 'predominantly female cast', 'present', 'primarily female cast', 'rehabilitation', 'romance', 'romantic comedy', 'school', 'school life', 'sci-fi', 'science fiction', 'season', 'seinen', 'slice of life', 'sports', 'stereotypes', 'storytelling', 'summer', 'super deformed', 'time', 'tragedy', 'tropes', 'tv censoring', 'under one roof', 'verbal comedy', 'visible aura', 'wardrobe malfunction', 'wordplay']"
596,Hidamari Sketch x ☆☆☆ Specials,,SPECIAL,2010,7.92,2,https://myanimelist.net/anime/9563,False,https://cdn.myanimelist.net/images/anime/3/26476.jpg,['Slice of Life'],"['art', 'art school', 'based on a 4-koma manga', 'based on a manga', 'cgdct', 'comedy', 'cute girls doing cute things', 'drawing', 'female protagonist', 'iyashikei', 'moe', 'painting', 'present', 'primarily female cast', 'primarily teen cast', 'school', 'school life', 'seinen', 'slapstick', 'slice of life', 'visual arts']"
597,I Don't Like My Big Brother At All!,Oniichan no Koto nanka Zenzen Suki ja Nai n da kara ne!!,TV,2011,6.08,12,https://myanimelist.net/anime/9587,False,https://cdn.myanimelist.net/images/anime/3/75499.jpg,"['Comedy', 'Romance', 'Ecchi']","['asia', 'based on a manga', 'belly dance', 'chuunibyou', 'comedy', 'coming of age', 'dancing', 'earth', 'ecchi', 'facial distortion', 'family life', 'female harem', 'female protagonist', 'female student', 'foot fetish', 'harem', 'heterosexual', 'imouto', 'incest', 'intact family', 'japan', 'japanese production', 'lgbtq+ themes', 'manga', 'mature themes', 'non-blood-related siblings -- do not use -- to be deleted', 'otaku culture', 'pantsu', 'performance', 'place', 'plot continuity', 'present', 'romance', 'romantic comedy', 'school life', 'seinen', 'sexual fantasies', 'shoujo ai', 'siblings', 'slapstick', 'the arts', 'time', 'tropes', 'tsukkomi', 'tv censoring', 'under one roof', 'visible aura']"
598,Astarotte's Toy,Astarotte no Omocha!,TV,2011,6.47,12,https://myanimelist.net/anime/9736,False,https://cdn.myanimelist.net/images/anime/3/75562.jpg,"['Comedy', 'Fantasy', 'Romance', 'Ecchi']","['age gap', 'all-girls school', 'alternative world', 'anthropomorphic monsters', 'asia', 'based on a manga', 'bisexual', 'comedy', 'coming of age', 'conspiracy', 'contemporary fantasy', 'cosplaying', 'crossdressing', 'demon', 'demon world', 'demons', 'drama', 'drastic change of life', 'earth', 'ecchi', 'elf', 'ending', 'excessive censoring', 'fanservice', 'fantasy', 'fantasy world', 'female harem', 'fictional location', 'gainax bounce', 'genius', 'happy ending', 'harem', 'heart-warming', 'heterosexual', 'isekai', 'japan', 'japanese production', 'kemonomimi', 'lactation', 'large breasts', 'loli', 'lolicon', 'magic', 'maids', 'manga', 'monster girl', 'mythology', 'nekomimi', 'norse mythology', 'nudity', 'older man, younger woman', 'pantsu', 'person in a strange world', 'place', 'pornography', 'predominantly female cast', 'present', 'primarily female cast', 'reluctant hero', 'romance', 'romantic comedy', 'royal affairs', 'royalty', 'school life', 'seinen', 'skirt flipping', 'slapstick', 'small breasts', 'speculative fiction', 'stereotypes', 'succubi', 'succubus', 'supernatural', 'tsundere', 'tv censoring', 'vampire', 'yggdrasil']"
599,A-Channel,,TV,2011,6.92,12,https://myanimelist.net/anime/9776,False,https://cdn.myanimelist.net/images/anime/1333/110595.jpg,['Comedy'],"['4-koma manga', 'asia', 'based on a 4-koma manga', 'based on a manga', 'cgdct', 'chibi', 'comedy', 'cute girls doing cute things', 'daily life', 'diet', 'earth', 'ecchi', 'episodic', 'female protagonist', 'friendship', 'heart-warming', 'high school', 'iyashikei', 'japan', 'japanese production', 'kuudere', 'manga', 'middle school', 'moe', 'place', 'predominantly female cast', 'present', 'primarily female cast', 'real-world location', 'romance', 'school', 'school life', 'season', 'seinen', 'slapstick', 'slice of life', 'summer', 'time', 'unrequited love', 'unrequited shoujo ai', 'winter', 'yuri']"
600,SKET Dance,,TV,2011,7.9,77,https://myanimelist.net/anime/9863,False,https://cdn.myanimelist.net/images/anime/9/73974.jpg,['Comedy'],"['absurdist humour', 'age regression', 'asia', 'band', 'based on a manga', 'body swapping', 'breaking the fourth wall', 'catchphrase', 'comedy', 'coming of age', 'computer geek', 'daily life', 'delinquent', 'delinquents', 'detective', 'dissociative identities', 'drama', 'earth', 'emotions awaken superpowers', 'ensemble cast', 'episodic', 'family life', 'friendship', 'gag', 'heart-warming', 'help club', 'high school', 'japan', 'japanese production', 'kuudere', 'late for school', 'love triangle', 'male protagonist', 'manga', 'meta', 'mystery', 'nekomimi', 'ninja', 'otaku culture', 'parental abandonment', 'parody', 'place', 'plot continuity', 'present', 'primarily teen cast', 'product placement', 'school', 'school club', 'school clubs', 'school life', 'shounen', 'slapstick', 'slice of life', 'stereotypes', 'super power', 'time', 'tragedy', 'transfer student', 'tsundere', 'twins', 'video games', 'weekly shounen jump', 'wordplay']"
601,Croisée in a Foreign Labyrinth The Animation,Ikoku Meiro no Croisée The Animation,TV,2011,7.43,12,https://myanimelist.net/anime/9938,False,https://cdn.myanimelist.net/images/anime/6/74051.jpg,['Slice of Life'],"['19th century', 'adventure', 'age gap', 'asia', 'based on a manga', 'character driven', 'comedy', 'daily life', 'drama', 'drastic change of life', 'early modern age', 'earth', 'europe', 'family life', 'female protagonist', 'foreign', 'found family', 'france', 'heart-warming', 'historical', 'iyashi-kei', 'iyashikei', 'japan', 'japanese production', 'lifestyle change', 'manga', 'moe', 'ojou-sama', 'ojou-sama laugh', 'past', 'place', 'promise', 'seinen', 'shounen', 'slice of life', 'slice of life drama', 'stereotypes', 'time', 'tsundere', 'urban']"
602,Tiger & Bunny,,TV,2011,7.77,25,https://myanimelist.net/anime/9941,False,https://cdn.myanimelist.net/images/anime/13/29466.jpg,"['Action', 'Comedy', 'Mystery', 'Sci-Fi']","['acting', 'action', 'action comedy', 'adult cast', 'alternative past', 'americas', 'amnesia', 'android', 'bishounen', 'bloodless wounds', 'call my name', 'cgi', 'collateral damage', 'comedy', 'conspiracy', 'death of a loved one', 'domestic abuse', 'drama', 'earth', 'ecchi', 'ending', 'ensemble cast', 'extrasensory perception', 'family life', 'family without mother', 'fighting', 'future', 'henshin', 'hero complex', 'hero of strong character', 'japanese production', 'law and order', 'male protagonist', 'manipulated memories', 'mature themes', 'mecha', 'memory manipulation', 'motorcycles', 'mystery', 'new', 'open-ended', 'original work', 'past', 'physical abuse', 'place', 'plot continuity', 'plot twists', 'post-credits scene', 'power suit', 'product placement', 'real robots', 'revenge', 'robot', 'robots', 'robots & android', 'sci fi', 'sci-fi', 'science fiction', 'science-fiction', 'secret identity', 'seinen', 'shounen', 'show within a show', 'skimpy clothing', 'special squads', 'speculative fiction', 'stereotypes', 'strong male lead', 'super hero', 'super power', 'super robot', 'super robots', 'superhero', 'superheroes', 'supernatural drama', 'superpowers', 'teamwork', 'time', 'time skip', 'time travel', 'tokusatsu', 'tragedy', 'transsexual', 'tropes', 'united states', 'work']"
603,Anohana: The Flower We Saw That Day,Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai.,TV,2011,8.35,11,https://myanimelist.net/anime/9989,False,https://cdn.myanimelist.net/images/anime/5/79697.jpg,"['Drama', 'Supernatural']","['3d cg animation', 'adapted into jdrama', 'adapted into other media', 'angst', 'asia', 'be careful what you wish for', 'broken friendship', 'bullying', 'cgi', 'childhood friends', 'childhood memory', 'comedy', 'coming of age', 'communication with the dead', 'cross-dressing', 'crossdressing', 'daily life', 'death of a loved one', 'delinquent', 'drama', 'earth', 'eating pocky', 'ecchi', 'family life', 'family without mother', 'fantasy', 'female protagonist', 'flashback', 'found family', 'friendship', 'ghost', 'ghosts', 'growing up', 'hero of weak character', 'heroine of weak character', 'heterosexual', 'hikikomori', 'japan', 'japanese production', 'jealousy', 'kuudere', 'love polygon', 'love triangle', 'magical realism', 'male protagonist', 'melancholy', 'melodrama', 'mono no aware', 'multi-anime projects', 'new', 'noitamina', 'nostalgia', 'original work', 'place', 'plot continuity', 'present', 'primarily teen cast', 'real-world location', 'rehabilitation', 'remastered version available', 'romance', 'rural', 'school life', 'season', 'seinen', 'shounen', 'slice of life', 'slow when it comes to love', 'speculative fiction', 'summer', 'supernatural', 'time', 'tragedy', 'trauma', 'tsundere', 'undead', 'unrequited love']"
604,OreImo Specials,Ore no Imouto ga Konnani Kawaii Wake ga Nai Specials,ONA,2011,7.44,4,https://myanimelist.net/anime/10020,True,https://cdn.myanimelist.net/images/anime/8/29734.jpg,"['Comedy', 'Romance']","['based on a light novel', 'comedy', 'coming of age', 'drama', 'foreign', 'heterosexual', 'kuudere', 'male protagonist', 'moe', 'otaku culture', 'present', 'romance', 'romantic comedy', 'school club', 'seinen', 'sequel', 'siblings', 'slice of life', 'stoic hero', 'tsundere', 'urban']"
605,Bakuman. Season 2,Bakuman. 2nd Season,TV,2011,8.34,25,https://myanimelist.net/anime/10030,True,https://cdn.myanimelist.net/images/anime/3/34923.jpg,"['Comedy', 'Drama', 'Romance']","['aim for the top', 'anime industry', 'asia', 'based on a manga', 'comedy', 'coming of age', 'daily life', 'dialogue driven', 'drama', 'drawing', 'earth', 'ensemble cast', ""following one's dream"", 'ganbatte', 'hard work and guts', 'hard-working', 'heterosexual', 'high school', 'japan', 'japanese production', 'long time span', 'love triangle', 'male protagonist', 'manga', 'manga & doujinshi', 'manga industry', 'mangaká', 'meta', 'occupation and career', 'otaku culture', 'parody', 'place', 'plot continuity', 'present', 'promise', 'rivalry', 'romance', 'school', 'school life', 'sequel', 'shounen', 'slice of life', 'storytelling', 'the arts', 'time', 'tragedy', 'university', 'unusual illness', 'voice acting', 'weekly shounen jump', 'work', 'writers', 'writing']"
606,Eyeshield 21,,TV,2005,7.86,145,https://myanimelist.net/anime/15,False,https://cdn.myanimelist.net/images/anime/1079/133529.jpg,['Sports'],"['action', 'adventure', 'ambitious', 'american football', 'americas', 'asia', 'based on a manga', 'bullying', 'comedy', 'coming of age', 'delinquent', 'delinquents', 'drama', 'earth', ""following one's dream"", 'football', 'ganbatte', 'hard work and guts', 'hard-working', 'high school', 'japan', 'japanese production', 'male protagonist', 'manga', 'mature themes', 'mundane made awesome', 'physical abuse', 'place', 'plot continuity', 'present', 'primarily male cast', 'school', 'school club', 'school clubs', 'school life', 'secret identity', 'shota', 'shounen', 'slapstick', 'sports', 'team sport', 'team sports', 'time', 'tournament', 'tournaments', 'tragedy', 'training', 'tropes', 'underdog', 'united states', 'violence', 'weekly shounen jump', 'zero to hero']"
607,The Prince of Tennis,Tennis no Oujisama,TV,2001,7.75,178,https://myanimelist.net/anime/22,False,https://cdn.myanimelist.net/images/anime/6/21624.jpg,['Sports'],"['action', 'adapted into japanese movie', 'adapted into jdrama', 'adapted into other media', 'americas', 'anti-hero', 'asia', 'based on a manga', 'bishounen', 'bullying', 'canon filler', 'comedy', 'competition', 'defeat means friendship', 'drama', 'earth', 'engrish', ""following one's dream"", 'foreign', 'ganbatte', 'hard work and guts', 'has fillers', 'japan', 'japanese production', 'just as planned', 'lethal chef', 'male protagonist', 'manga', 'middle school', 'mundane made awesome', 'place', 'plot continuity', 'predominantly male cast', 'present', 'primarily child cast', 'primarily male cast', 'prodigy', 'rivalry', 'romance', 'school', 'school club', 'school clubs', 'school life', 'shounen', 'slapstick', 'sports', 'super power', 'tennis', 'time', 'tournament', 'tropes', 'tsukkomi', 'united states', 'verbal comedy', 'visible aura', 'weekly shounen jump']"
608,Yakitate!! Japan,,TV,2004,7.82,69,https://myanimelist.net/anime/28,False,https://cdn.myanimelist.net/images/anime/3/76432.jpg,"['Comedy', 'Gourmet']","['absurdity', 'action', 'americas', 'asia', 'baking', 'based on a manga', 'comedy', 'competition', 'cooking', 'daily life', 'drama', 'earth', 'educational', 'ensemble cast', 'europe', 'factions', ""following one's dream"", 'food', 'food and beverage', 'food preparation', 'food science', 'france', 'ganbatte', 'gourmet', 'important haircut', 'isekai', 'japan', 'japanese production', 'magic', 'male protagonist', 'manga', 'medium awareness', 'meta', 'monster of the week', 'mundane made awesome', 'occupation and career', 'parody', 'place', 'plot continuity', 'present', 'prodigy', 'puns', 'shounen', 'slapstick', 'slice of life', 'stereotypes', 'surreal comedy', 'time', 'time manipulation', 'tournament', 'tournaments', 'tropes', 'tsukkomi', 'wordplay', 'working life']"
609,Basilisk,Basilisk: Kouga Ninpou Chou,TV,2005,7.5,24,https://myanimelist.net/anime/67,False,https://cdn.myanimelist.net/images/anime/1103/133549.jpg,"['Action', 'Drama', 'Romance']","['17th century', 'action', 'action drama', 'adapted into japanese movie', 'adapted into other media', 'adult cast', 'adventure', 'asia', 'attempted rape', 'based on a manga', 'bdsm', 'bionic powers', 'body horror', 'brutality', 'conspiracy', 'death', 'disaster', 'drama', 'earth', 'ecchi', 'edo period', 'everybody dies', 'excessive violence', 'explicit violence', 'fantasy', 'feud', 'feudal japan', 'fighting', 'fire', 'flashback', 'forbidden love', 'gore', 'heterosexual', 'historical', 'horror', 'japan', 'japanese production', 'large breasts', 'love between enemies', 'magic', 'manga', 'martial arts', 'mature themes', 'mind games', 'multiple couples', 'ninja', 'novel', 'nudity', 'old asia', 'past', 'physical abuse', 'place', 'plot continuity', 'pornography', 'predominantly adult cast', 'primarily adult cast', 'psi-powers', 'rape', 'remastered version available', 'revenge', 'rivalry', 'romance', 'samurai', 'seinen', 'sexual abuse', 'sexual fantasies', 'skimpy clothing', 'slow when it comes to love', 'speculative fiction', 'splatter', 'star-crossed love', 'star-crossed lovers', 'suicide', 'super power', 'supernatural', 'swordplay', 'swords & co', 'the power of love', 'there can be only one', 'time', 'tokugawa period', 'tragedy', 'tropes', 'unusual weapons -- to be split and deleted', 'violence']"
